method,method_display_name,activity,signal,source_array,channel_idx_in_source_array,hz,window_len,feature_dim,real_train_sampled_windows,synthetic_sampled_windows,real_train_to_nearest_real_train_mse_mean,real_train_to_nearest_real_train_mse_std,real_train_to_nearest_real_train_mse_p01,real_train_to_nearest_real_train_mse_p05,real_train_to_nearest_real_train_mse_p50,real_train_to_nearest_real_train_mse_p95,real_train_to_nearest_real_train_mse_p99,syn_to_nearest_train_real_mse_mean,syn_to_nearest_train_real_mse_std,syn_to_nearest_train_real_mse_p01,syn_to_nearest_train_real_mse_p05,syn_to_nearest_train_real_mse_p50,syn_to_nearest_train_real_mse_p95,syn_to_nearest_train_real_mse_p99,syn_to_nearest_syn_mse_mean,syn_to_nearest_syn_mse_std,syn_to_nearest_syn_mse_p01,syn_to_nearest_syn_mse_p05,syn_to_nearest_syn_mse_p50,syn_to_nearest_syn_mse_p95,syn_to_nearest_syn_mse_p99,copy_ratio_mean,near_duplicate_threshold_real_train_p01_mse,near_duplicate_rate_p01_lower_is_better,synthetic_diversity_ratio_mean
prior_v1,TimeVAE-Prior,2,EDA,SLOW,0,4,32,32,1000,1000,0.0010475290180183947,0.004683570026454229,0.0,1.1920928955078125e-07,9.009242057800293e-05,0.0038200259208679135,0.009261859059333797,0.009971354002598673,0.005504518006831616,0.0017050397396087646,0.003114718943834305,0.008803308010101318,0.020097166299819946,0.02542070187628267,0.010689307740889489,0.008832870461454092,0.0021816480159759523,0.0035557404160499574,0.009437307715415955,0.020054835081100463,0.025111312344670296,9.518928670311618,0.0,0.0,10.204307047369817
prior_v1,TimeVAE-Prior,2,TEMP,SLOW,1,4,32,32,1000,1000,8.032446599099785e-05,0.0001364925542064304,4.28915023803711e-06,1.621246337890625e-05,6.23464584350586e-05,0.00017871782183647138,0.000328668754082173,0.013764049011748283,0.010990313251143706,0.003270475291647017,0.004656001925468445,0.011898040771484375,0.02749223709106445,0.040142188072204585,0.01237945349374786,0.0048544376558965355,0.00449102733284235,0.005808490514755249,0.011587411165237427,0.021334830671548843,0.02750093251466751,171.35562424144658,4.28915023803711e-06,0.0,154.1180926759632
prior_v1,TimeVAE-Prior,3,ACC_x,ACC,0,32,256,256,1000,1000,0.5756664255261421,0.5322886922723559,0.0390468955039978,0.06962218284606934,0.414447158575058,1.604311174154279,2.306784465312958,0.354290280893445,0.1990037142267846,0.07639227733016014,0.11559168100357056,0.31676559150218964,0.7545001775026321,0.9537660217285155,0.27774104886502027,0.15543304993644677,0.0726726633310318,0.10244298428297043,0.24171265959739685,0.5556484043598172,0.8000949227809906,0.6154437104259366,0.0390468955039978,0.002,0.4824687293707865
prior_v1,TimeVAE-Prior,3,ACC_y,ACC,1,32,256,256,1000,1000,0.15299390822649003,0.15161120292551544,0.0028491640090942383,0.008595371246337892,0.10942846536636353,0.45126578807830797,0.662919898033142,0.2981619417667389,0.2587929153544556,0.018160065412521364,0.026004171371459963,0.22227919101715088,0.8093140959739682,0.9982990145683288,0.11512983983755112,0.07570021466657795,0.017625870704650878,0.024017530679702758,0.10451894998550415,0.259873229265213,0.35028173506259913,1.9488484556218024,0.0028491640090942383,0.0,0.7525125749916429
prior_v1,TimeVAE-Prior,3,ACC_z,ACC,2,32,256,256,1000,1000,0.5850994889475405,0.5041798760575648,0.02665468126535416,0.0907039389014244,0.4304863214492798,1.593113988637924,2.394547441005707,0.34811370008438824,0.1268967361256075,0.1201373291760683,0.1606344260275364,0.33376164734363556,0.5855619728565216,0.6971231269836424,0.28860567924380304,0.09046250354547679,0.13074400439858436,0.164663365483284,0.27861422300338745,0.4507066369056701,0.5390021538734436,0.5949649703344722,0.02665468126535416,0.0,0.49325915454641456
prior_v1,TimeVAE-Prior,3,BVP,BVP,0,64,512,512,1000,1000,1.3233794038500637,1.5340044717085137,0.025840664617717266,0.06964308209717274,0.7806903719902039,4.396494102478027,7.295568232536314,2.1546912741661073,0.7374409089149008,0.7880513370037079,1.1182468950748443,2.094153881072998,3.46881411075592,4.1187883520126345,2.3103103137016294,0.6433426711484312,1.1443845415115357,1.4490949213504791,2.245039224624634,3.405826151371002,4.088492317199706,1.6281734987695409,0.025840664617717266,0.0,1.745765656455224
prior_v1,TimeVAE-Prior,3,EDA,SLOW,0,4,32,32,1000,1000,0.0024472649447998267,0.003190610861958458,2.2649765014648438e-06,5.4836273193359375e-06,0.0014066696166992188,0.008492636680603023,0.015169839859008789,0.012364047361770644,0.0065808249770259505,0.0026047243271023037,0.004095318145118654,0.010943837463855743,0.024870482087135312,0.033733006119728084,0.012566380237229169,0.005426088072043947,0.003971923142671585,0.005356791662052274,0.011748440563678741,0.022512018680572506,0.028410463035106658,5.052189951089239,2.2649765014648438e-06,0.0,5.134867094766902
prior_v1,TimeVAE-Prior,3,TEMP,SLOW,1,4,32,32,1000,1000,0.00010294159170007333,0.00012751924267814945,8.091330528259277e-06,1.622922718524933e-05,6.580352783203125e-05,0.0002758800983428955,0.00061798095703125,0.018560594370122998,0.011009494972479284,0.0031620079278945924,0.005116935377009213,0.01674509048461914,0.03963579535484313,0.052157009840011585,0.016033332776278258,0.007811539840497162,0.0032417476177215576,0.006111913919448852,0.014771997928619385,0.029866025596857068,0.03670513391494751,180.30218946099487,8.091330528259277e-06,0.0,155.75174729172986
prior_v1,TimeVAE-Prior,4,ACC_x,ACC,0,32,256,256,1000,1000,1.5055463848412036,1.6834291983801037,0.13236479461193085,0.18511138558387757,1.0596309900283813,3.7672329902648922,9.53973072052002,0.6551473937630653,0.27592938526393845,0.23615212380886078,0.30292266607284546,0.6075690686702728,1.1948153495788572,1.6198868155479431,0.4010486726164818,0.1537980841296503,0.1588006240129471,0.2152828574180603,0.37319138646125793,0.6993226170539856,0.9218867647647858,0.43515590111304775,0.13236479461193085,0.0,0.2663808147357626
prior_v1,TimeVAE-Prior,4,ACC_y,ACC,1,32,256,256,1000,1000,0.45286050245165826,0.49410446067286523,0.052501797676086426,0.07086074948310853,0.32873690128326416,1.2450620412826536,2.3344964408874507,0.40207447510957717,0.27810516722932377,0.04308842658996582,0.05742049217224121,0.3550196886062622,0.8971498072147369,1.1786394464969634,0.13734423777461052,0.07854643892924433,0.022993073463439942,0.03150509595870972,0.1257951259613037,0.2785540223121643,0.365318853855133,0.8878550302639776,0.052501797676086426,0.034,0.3032815558677955
prior_v1,TimeVAE-Prior,4,ACC_z,ACC,2,32,256,256,1000,1000,0.6999926653504371,0.8149851342455869,0.06293573379516601,0.08219944834709167,0.4795023500919342,2.06766173839569,4.4242278480529755,0.5688413409590721,0.39207373145644847,0.060517616271972656,0.11507570147514344,0.47767408192157745,1.3438449084758748,1.725771219730377,0.19537007658183575,0.12157926640479445,0.03937932729721069,0.05640685558319092,0.172657310962677,0.4414597541093824,0.5978240084648132,0.8126390019733896,0.06293573379516601,0.011,0.27910303386397295
prior_v1,TimeVAE-Prior,4,BVP,BVP,0,64,512,512,1000,1000,1.145151106376201,1.4894020448198522,0.05395703390240669,0.0748303011059761,0.574006199836731,4.03385701179504,6.488783617019652,2.2038427293896676,0.7249992321119959,0.843656405210495,1.117910271883011,2.0978806018829346,3.5079745054244995,4.2565907382965085,2.442276616573334,0.6312981504932892,1.2791235446929932,1.4869747638702393,2.3559494018554688,3.6226173639297476,4.160105929374694,1.9244994980301482,0.05395703390240669,0.0,2.132711222977246
prior_v1,TimeVAE-Prior,4,EDA,SLOW,0,4,32,32,1000,1000,0.0012166298991069197,0.00402646222273725,1.0300278663635254e-05,4.7064200043678286e-05,0.00045039691030979156,0.0035903037991374715,0.012493534088134747,0.009362510832957924,0.0064968286337376115,0.0017917780578136444,0.0027886327356100083,0.007442556321620941,0.022896936535835265,0.032566055655479424,0.009636568510904909,0.005057068285964019,0.0027668452262878417,0.004009641706943512,0.008378028869628906,0.01996430456638336,0.0259185791015625,7.695446938983315,1.0300278663635254e-05,0.0,7.920706632295274
prior_v1,TimeVAE-Prior,4,TEMP,SLOW,1,4,32,32,1000,1000,8.512644295115024e-05,8.254818737670163e-05,8.105933666229248e-06,1.6242265701293945e-05,6.490945816040039e-05,0.00021077049896121026,0.00038956642150878864,0.014826703802216798,0.019739408134509525,0.0027168885990977287,0.003908650577068329,0.011419877409934998,0.03244809210300444,0.0485578203201294,0.012834925242234022,0.006484738505172976,0.0040616334974765776,0.0052061878144741055,0.01125231385231018,0.024015656113624564,0.034015578031539914,174.17271635236884,8.105933666229248e-06,0.0,150.77483326302422
prior_v1,TimeVAE-Prior,5,ACC_x,ACC,0,32,256,256,1000,1000,0.4263835189938545,0.4961474614165397,0.02555406093597412,0.04213656261563301,0.24833878874778748,1.377503544092177,2.3057006931304933,0.4534726176634431,0.23184886618066206,0.11722439490258693,0.16354047358036042,0.4056130051612854,0.8759746611118315,1.1368353271484375,0.38042720310389994,0.1761762910497424,0.12845230102539062,0.16607242524623872,0.34360814094543457,0.7224732875823974,0.9583052778244017,1.0635322367372717,0.02555406093597412,0.0,0.8922183577864393
prior_v1,TimeVAE-Prior,5,ACC_y,ACC,1,32,256,256,1000,1000,0.06218680343823507,0.07931140347685289,0.006315596699714661,0.00905737429857254,0.03258734941482544,0.20559364408254607,0.4263252156972883,0.12744858618825675,0.09917199913417372,0.012940299510955811,0.022673243284225465,0.09992080926895142,0.3297689914703369,0.47885553419589993,0.08488395999372006,0.06152925326303774,0.013158177733421325,0.019309204816818238,0.06870198249816895,0.20885877013206477,0.30010538101196266,2.04944745736675,0.006315596699714661,0.0,1.3649834900748383
prior_v1,TimeVAE-Prior,5,ACC_z,ACC,2,32,256,256,1000,1000,0.2154629880748689,0.25845544921370645,0.012231110334396363,0.018413393199443816,0.11937534809112549,0.7353269457817072,1.289717195034027,0.24582283667474986,0.13427817444490112,0.04757880806922913,0.07382773756980897,0.22157181799411774,0.49430752396583555,0.654236751794815,0.20072254844009876,0.10845699247872499,0.05716480016708374,0.07415809631347656,0.18466120958328247,0.3977419197559354,0.5481383562088012,1.140905168312859,0.012231110334396363,0.0,0.9315871381601366
prior_v1,TimeVAE-Prior,5,BVP,BVP,0,64,512,512,1000,1000,1.0402828229553998,1.1857897560945654,0.08111885607242585,0.15041489750146866,0.7091681957244873,2.8437180757522578,5.208473916053771,2.1208556892871857,0.6800774018241925,0.9603195643424988,1.1372923731803894,2.0630820989608765,3.4006759405136107,4.151883325576782,2.4225147356987,0.5886473236042378,1.461694722175598,1.5818721950054169,2.354335308074951,3.5155843496322627,4.127408494949341,2.03872989391666,0.08111885607242585,0.0,2.328707811224295
prior_v1,TimeVAE-Prior,5,EDA,SLOW,0,4,32,32,1000,1000,0.0036692086077528075,0.010318673321201352,2.050340175628662e-05,7.522553205490113e-05,0.0008444096893072128,0.01590461730957031,0.04659732818603511,0.009310104452306405,0.0049680865056473044,0.0026541135087609293,0.0035437830723822118,0.008383437991142273,0.018437747657299042,0.025761654376983634,0.010804306709673256,0.005259966412096021,0.004411300718784332,0.005057290196418762,0.009699523448944092,0.02030502557754516,0.030124039649963377,2.5373603541196155,2.050340175628662e-05,0.0,2.9445877475716244
prior_v1,TimeVAE-Prior,5,TEMP,SLOW,1,4,32,32,1000,1000,8.543895708862692e-05,7.266297973536913e-05,1.2395381927490235e-05,1.9788742065429688e-05,6.508827209472656e-05,0.00019290149211883525,0.0003412616252899168,0.009672538480022922,0.005815687739143351,0.0019490757584571838,0.0032067224383354187,0.008539676666259766,0.020779025927186008,0.029205652475357047,0.009613629579078405,0.004313185470313989,0.0030974262952804567,0.00413784384727478,0.008760770782828331,0.017715598642826076,0.023059974908828735,113.20993150688246,1.2395381927490235e-05,0.0,112.52044625388001
prior_v1,TimeVAE-Prior,6,ACC_x,ACC,0,32,256,256,1000,1000,0.16152231251448393,0.23321866895026291,0.0005339676141738891,0.001394951343536377,0.0780538059771061,0.5468960523605346,1.0965426039695738,0.30027186685055496,0.1644810752862477,0.05348327040672302,0.09484260603785515,0.2757592797279358,0.6022811889648436,0.8029664933681486,0.26034895557165144,0.13545785156424012,0.0664057731628418,0.10816522240638733,0.23432403802871704,0.49855220019817353,0.7516635787487028,1.8590116880825933,0.0005339676141738891,0.0,1.6118451470802562
prior_v1,TimeVAE-Prior,6,ACC_y,ACC,1,32,256,256,1000,1000,0.035166095128952295,0.06659269123020234,0.0001480746828019619,0.0003446071350481361,0.012952089309692383,0.15325355529785156,0.29990509510040264,0.16654745434969664,0.14159489878983963,0.01439912885427475,0.02581602707505226,0.11987856030464172,0.4482972443103788,0.6777711749076842,0.11183378334715963,0.07896262624865898,0.02276449277997017,0.029620723426342012,0.08871906995773315,0.2646641701459885,0.38724705159664136,4.73602354025875,0.0001480746828019619,0.0,3.1801592680981723
prior_v1,TimeVAE-Prior,6,ACC_z,ACC,2,32,256,256,1000,1000,0.16902614061068744,0.22268176404561585,0.0008677911758422852,0.0018134891986846923,0.08803272247314453,0.6212308168411255,1.0467123436927794,0.35373051050305365,0.16930663932366613,0.08540484048426152,0.12500711679458618,0.33342382311820984,0.6745084941387176,0.8552200508117676,0.30995696325600147,0.12948161581801026,0.10040509700775146,0.1326996624469757,0.28976449370384216,0.550404542684555,0.7025894451141357,2.0927562401001034,0.0008677911758422852,0.0,1.8337812254136214
prior_v1,TimeVAE-Prior,6,BVP,BVP,0,64,512,512,1000,1000,0.8573654245464131,1.0146131613205742,0.018475879933685064,0.02956700762733817,0.5175198316574097,2.820972168445587,4.767446637153624,2.1245060527920723,0.7022832064033323,0.9028768676519394,1.1461797893047332,2.036461114883423,3.4661719322204587,4.1541523838043215,2.434986919403076,0.5915198255638057,1.421177670955658,1.6475979089736938,2.360048294067383,3.6263983130455015,4.139704341888428,2.4779469663312312,0.018475879933685064,0.0,2.840080611708012
prior_v1,TimeVAE-Prior,6,EDA,SLOW,0,4,32,32,1000,1000,0.0005488775965386594,0.0018511010232321499,1.1920928955078125e-07,5.960464477539062e-07,5.751848220825195e-05,0.0028979063034057606,0.0088800124078989,0.00738252468011342,0.004523987638758061,0.0012752315402030944,0.0020602084696292877,0.006474614143371582,0.016298170760273928,0.022463323306292294,0.008137610003817826,0.004182087117513841,0.0014639556407928466,0.003135783970355988,0.007403388619422913,0.01609495282173156,0.019797079861164083,13.450220462028717,1.1920928955078125e-07,0.0,14.825910285162577
prior_v1,TimeVAE-Prior,6,TEMP,SLOW,1,4,32,32,1000,1000,7.711626429227181e-05,9.186770127771304e-05,1.1080689728260041e-05,1.623481512069702e-05,5.6803226470947266e-05,0.00018739700317382812,0.00034754036925733025,0.006921372298616916,0.0044653767459726535,0.0012509942799806596,0.002134597301483154,0.005703732371330261,0.015825361385941497,0.02204245552420616,0.007186681627295912,0.004257560219257984,0.0019676685333251953,0.0025513768196105957,0.006150640547275543,0.015441584587097167,0.02155343741178512,89.7524324101698,1.1080689728260041e-05,0.0,93.19281338704738
prior_v1,TimeVAE-Prior,7,ACC_x,ACC,0,32,256,256,1000,1000,0.5251707138419152,0.5313498030930573,0.04455978989601135,0.0640062689781189,0.33235400915145874,1.5397827446460721,2.572941172122955,0.557683103710413,0.22577169820656243,0.1533326804637909,0.25033840388059614,0.5256220400333405,0.9555098891258239,1.1788331234455105,0.3675822434872389,0.14393241416234517,0.14138278543949126,0.18147948384284973,0.34102168679237366,0.6280057072639466,0.8255971598625181,1.0619082310029277,0.04455978989601135,0.0,0.6999290588733915
prior_v1,TimeVAE-Prior,7,ACC_y,ACC,1,32,256,256,1000,1000,0.2525954349637032,0.23881111688445783,0.03977392673492432,0.05277824401855469,0.15313148498535156,0.7637703716754912,1.138193106651306,0.4067552461326122,0.2033975123347734,0.08106176137924194,0.12282698154449463,0.37277281284332275,0.7785053312778472,0.968192526102066,0.21778709198534488,0.10416238714280662,0.05200381278991699,0.08129103183746338,0.19664865732192993,0.42204419970512386,0.5191499233245849,1.6103032352546716,0.03977392673492432,0.0,0.8621972602816036
prior_v1,TimeVAE-Prior,7,ACC_z,ACC,2,32,256,256,1000,1000,0.35104470831155776,0.391164886399907,0.03194018334150314,0.04454215168952942,0.17828883230686188,1.1334827661514264,1.7691512966156002,0.45570689188688995,0.20105761636645048,0.09831418633460999,0.17091235592961312,0.43362726271152496,0.8060557723045348,1.0794008708000182,0.28403124970942734,0.1292140754841173,0.09768962860107422,0.12384970784187317,0.2566094994544983,0.5249411463737488,0.705969899892807,1.2981448832507192,0.03194018334150314,0.0,0.80910278088381
prior_v1,TimeVAE-Prior,7,BVP,BVP,0,64,512,512,1000,1000,1.3361947153545917,1.8377879276451605,0.034377266690135,0.053993310406804086,0.7809693217277527,4.473147535324095,8.488830089569085,2.0765387275516987,0.7127707761945807,0.7766635501384735,1.0398470520973206,1.9891745448112488,3.3288989782333367,3.9578449988365167,2.2398530405759813,0.6170167567529229,1.1042203962802888,1.343651020526886,2.1716156005859375,3.314483380317687,3.861878910064696,1.5540689569338992,0.034377266690135,0.0,1.6762923957393305
prior_v1,TimeVAE-Prior,7,EDA,SLOW,0,4,32,32,1000,1000,0.0008344974653155077,0.001425840520956141,2.384185791015625e-07,1.1861324310302738e-06,0.00038170767948031425,0.0031215399503707886,0.006495142430067053,0.007382576867938042,0.005823037688755217,0.0014947831630706787,0.0023572631180286407,0.006082783918827772,0.01606377437710762,0.022164843678474423,0.00831936270557344,0.004684814161548995,0.0015742552280426025,0.0027318894863128666,0.007102202624082565,0.017265107482671734,0.023827709853649133,8.84673372272836,2.384185791015625e-07,0.0,9.969308537597591
prior_v1,TimeVAE-Prior,7,TEMP,SLOW,1,4,32,32,1000,1000,0.00017105332041319343,0.0018573933721610398,8.224323391914367e-06,2.027973532676697e-05,6.493926048278809e-05,0.00021407455205917352,0.000539864897727966,0.00808610426657833,0.004907916681218576,0.0020307015627622606,0.0028373569250106814,0.006799655966460705,0.018408500403165814,0.023479542136192313,0.008710559801198543,0.0048691926549166405,0.00320669949054718,0.003944295644760132,0.007168952375650406,0.01816535294055938,0.02628183603286743,47.27241919096149,8.224323391914367e-06,0.0,50.92306761515921
prior_v1,TimeVAE-Prior,8,ACC_x,ACC,0,32,256,256,1000,1000,0.10767777942382964,0.25252360762283227,2.7144551277160646e-05,0.00012148320674896241,0.010708451271057129,0.5559206813573834,1.3323894882202136,0.4026803395226598,0.19567801812445462,0.09790116101503372,0.15254412665963174,0.3739193081855774,0.7730201005935667,1.0087559819221494,0.3316521664708853,0.13312771537079607,0.14226071715354918,0.16531530022621155,0.30090610682964325,0.5996160447597503,0.7665725803375244,3.739679083998129,2.7144551277160646e-05,0.0,3.0800427743357512
prior_v1,TimeVAE-Prior,8,ACC_y,ACC,1,32,256,256,1000,1000,0.022374343438037615,0.06879302328112145,0.0,2.6951078325510024e-06,0.0008248300291597843,0.11416582837700838,0.38575525164604163,0.2106751294680871,0.17882455957599158,0.014355223178863525,0.03445161059498787,0.15798819065093994,0.5939191520214078,0.8395500910282134,0.12628238980472087,0.08538825803914712,0.021681363917887213,0.031127125024795532,0.10307323932647705,0.3061484515666962,0.40004256844520564,9.415924541049451,0.0,0.0,5.644071306692909
prior_v1,TimeVAE-Prior,8,ACC_z,ACC,2,32,256,256,1000,1000,0.07051583052193745,0.1682569843823305,3.808736801147461e-05,0.00011730194091796875,0.0069693922996521,0.38398243188857994,0.8602876740694045,0.2893939663618803,0.1673400167019073,0.04393992900848389,0.08834593296051026,0.2502291202545166,0.6280329912900919,0.8170901578664779,0.22776992864906787,0.12321815886672585,0.04960556507110596,0.08063864707946777,0.20217260718345642,0.4881332010030746,0.6070649290084839,4.103957426578844,3.808736801147461e-05,0.0,3.2300538327802677
prior_v1,TimeVAE-Prior,8,BVP,BVP,0,64,512,512,1000,1000,0.6396955351065844,0.9576173822870945,0.01132466271519661,0.03299483358860016,0.3269389867782593,2.0518634796142563,3.4985728216171204,2.2088345314860343,0.7298627263735249,0.9323339116573334,1.1525292336940764,2.126471519470215,3.4839971303939814,4.329940500259398,2.458907459139824,0.6154886387567872,1.3851531744003296,1.6229100346565246,2.36431348323822,3.544320559501647,4.257788138389587,3.45294661329472,0.01132466271519661,0.0,3.8438715360583644
prior_v1,TimeVAE-Prior,8,EDA,SLOW,0,4,32,32,1000,1000,0.00034894927419372836,0.0015369970025945155,0.0,2.384185791015625e-07,6.586313247680664e-06,0.0016803155653178675,0.0067354202270507755,0.008231872528325766,0.005725775374717799,0.0013033735752105713,0.002254939079284668,0.006642017513513565,0.020445888862013813,0.028125669956207276,0.008731837605126202,0.005549134326877341,0.0017633390426635743,0.00283084511756897,0.006899368017911911,0.01996041182428598,0.02682047426700592,23.590456083756248,0.0,0.0,25.023229021758883
prior_v1,TimeVAE-Prior,8,TEMP,SLOW,1,4,32,32,1000,1000,9.404159990663174e-05,0.0006419029757304338,3.659725189208985e-06,1.0079145431518558e-05,5.27799129486084e-05,0.00019478797912597656,0.0003255307674407959,0.009086058812215924,0.006111450115124864,0.0018889790773391724,0.0026506811380386354,0.007426105439662933,0.020953081920742984,0.03207319024950265,0.009002122281119228,0.005009760174753903,0.0025031322240829466,0.0033330917358398438,0.0077726636081933975,0.01881195306777954,0.026384711563587182,96.61744186867223,3.659725189208985e-06,0.0,95.72489504705253
