framework,model,experiment,native_modality,native_hz,channels,activity_label,precision,recall,f1,support,correct_true_activity_windows,total_true_activity_windows,true_activity_window_accuracy
cnnbilstm,NativeCNNBiLSTM,real_to_real,eda,4,EDA,2,0.46632124352331605,0.28346456692913385,0.3525954946131244,635,180,635,0.28346456692913385
cnnbilstm,NativeCNNBiLSTM,real_to_real,eda,4,EDA,3,0.0,0.0,0.0,444,0,444,0.0
cnnbilstm,NativeCNNBiLSTM,real_to_real,eda,4,EDA,4,0.13898916967509026,0.6628407460545194,0.22979358368565034,697,462,697,0.6628407460545194
cnnbilstm,NativeCNNBiLSTM,real_to_real,eda,4,EDA,5,0.11926605504587157,0.03815113719735877,0.057809894385769875,1363,52,1363,0.03815113719735877
cnnbilstm,NativeCNNBiLSTM,real_to_real,eda,4,EDA,6,0.07349665924276169,0.010486177311725452,0.01835372636262514,3147,33,3147,0.010486177311725452
cnnbilstm,NativeCNNBiLSTM,real_to_real,eda,4,EDA,7,0.0,0.0,0.0,1128,0,1128,0.0
cnnbilstm,NativeCNNBiLSTM,real_to_real,eda,4,EDA,8,0.38184338184338185,0.31521739130434784,0.345346286430586,1748,551,1748,0.31521739130434784
cnnbilstm,NativeCNNBiLSTM,real_to_real,temp,4,TEMP,1,0.0,0.0,0.0,901,0,901,0.0
cnnbilstm,NativeCNNBiLSTM,real_to_real,temp,4,TEMP,2,0.2321608040201005,0.3637795275590551,0.28343558282208586,635,231,635,0.3637795275590551
cnnbilstm,NativeCNNBiLSTM,real_to_real,temp,4,TEMP,3,0.13687150837988826,0.6621621621621622,0.22685185185185186,444,294,444,0.6621621621621622
cnnbilstm,NativeCNNBiLSTM,real_to_real,temp,4,TEMP,4,0.09187279151943463,0.18651362984218078,0.12310606060606061,697,130,697,0.18651362984218078
cnnbilstm,NativeCNNBiLSTM,real_to_real,temp,4,TEMP,5,0.0,0.0,0.0,1363,0,1363,0.0
cnnbilstm,NativeCNNBiLSTM,real_to_real,temp,4,TEMP,6,0.4875717017208413,0.2430886558627264,0.3244274809160305,3147,765,3147,0.2430886558627264
cnnbilstm,NativeCNNBiLSTM,real_to_real,temp,4,TEMP,7,0.35,0.3971631205673759,0.37209302325581395,1128,448,1128,0.3971631205673759
cnnbilstm,NativeCNNBiLSTM,real_to_real,temp,4,TEMP,8,0.0,0.0,0.0,1748,0,1748,0.0
cnnbilstm,NativeCNNBiLSTM,real_to_real,fused,32/64/4/4,"ACC_x,ACC_y,ACC_z,BVP,EDA,TEMP",1,0.7121332275971451,0.9966703662597114,0.8307123034227567,901,898,901,0.9966703662597114
cnnbilstm,NativeCNNBiLSTM,real_to_real,fused,32/64/4/4,"ACC_x,ACC_y,ACC_z,BVP,EDA,TEMP",2,0.8911764705882353,0.9543307086614173,0.9216730038022813,635,606,635,0.9543307086614173
cnnbilstm,NativeCNNBiLSTM,real_to_real,fused,32/64/4/4,"ACC_x,ACC_y,ACC_z,BVP,EDA,TEMP",3,0.2577565632458234,0.972972972972973,0.4075471698113208,444,432,444,0.972972972972973
cnnbilstm,NativeCNNBiLSTM,real_to_real,fused,32/64/4/4,"ACC_x,ACC_y,ACC_z,BVP,EDA,TEMP",4,0.9228687415426252,0.9784791965566715,0.9498607242339833,697,682,697,0.9784791965566715
cnnbilstm,NativeCNNBiLSTM,real_to_real,fused,32/64/4/4,"ACC_x,ACC_y,ACC_z,BVP,EDA,TEMP",5,0.72959604286892,0.6493030080704328,0.687111801242236,1363,885,1363,0.6493030080704328
cnnbilstm,NativeCNNBiLSTM,real_to_real,fused,32/64/4/4,"ACC_x,ACC_y,ACC_z,BVP,EDA,TEMP",6,0.6171662125340599,0.43183984747378457,0.5081323611890073,3147,1359,3147,0.43183984747378457
cnnbilstm,NativeCNNBiLSTM,real_to_real,fused,32/64/4/4,"ACC_x,ACC_y,ACC_z,BVP,EDA,TEMP",7,0.8711734693877551,0.6054964539007093,0.7144351464435147,1128,683,1128,0.6054964539007093
cnnbilstm,NativeCNNBiLSTM,real_to_real,fused,32/64/4/4,"ACC_x,ACC_y,ACC_z,BVP,EDA,TEMP",8,0.5537135278514589,0.4776887871853547,0.5128992628992629,1748,835,1748,0.4776887871853547
