method,method_display_name,activity,signal,source_array,channel_idx_in_source_array,hz,window_len,feature_dim,real_train_sampled_windows,synthetic_sampled_windows,real_train_to_nearest_real_train_mse_mean,real_train_to_nearest_real_train_mse_std,real_train_to_nearest_real_train_mse_p01,real_train_to_nearest_real_train_mse_p05,real_train_to_nearest_real_train_mse_p50,real_train_to_nearest_real_train_mse_p95,real_train_to_nearest_real_train_mse_p99,syn_to_nearest_train_real_mse_mean,syn_to_nearest_train_real_mse_std,syn_to_nearest_train_real_mse_p01,syn_to_nearest_train_real_mse_p05,syn_to_nearest_train_real_mse_p50,syn_to_nearest_train_real_mse_p95,syn_to_nearest_train_real_mse_p99,syn_to_nearest_syn_mse_mean,syn_to_nearest_syn_mse_std,syn_to_nearest_syn_mse_p01,syn_to_nearest_syn_mse_p05,syn_to_nearest_syn_mse_p50,syn_to_nearest_syn_mse_p95,syn_to_nearest_syn_mse_p99,copy_ratio_mean,near_duplicate_threshold_real_train_p01_mse,near_duplicate_rate_p01_lower_is_better,synthetic_diversity_ratio_mean
rollout_v1,KoVAE-Rollout,2,EDA,SLOW,0,4,32,32,1000,1000,0.0010475290180183947,0.004683570026454229,0.0,1.1920928955078125e-07,9.009242057800293e-05,0.0038200259208679135,0.009261859059333797,0.009872954863007181,0.012653048255010665,0.0010332871880382299,0.001652981946244836,0.0071358883287757635,0.0233530786819756,0.07125818811357021,0.0007460922967875376,0.00041679151113705967,0.0002895207703113556,0.00035330262035131453,0.0006419522687792778,0.0014433684409596024,0.002361948760226369,9.424994146399687,0.0,0.0,0.712240218604079
rollout_v1,KoVAE-Rollout,2,TEMP,SLOW,1,4,32,32,1000,1000,8.032446599099785e-05,0.0001364925542064304,4.28915023803711e-06,1.621246337890625e-05,6.23464584350586e-05,0.00017871782183647138,0.000328668754082173,0.010930312223732471,0.010951453074314261,0.00029144033789634704,0.0005680039525032043,0.005913622677326202,0.03242391645908355,0.0395023837685585,0.000561067096889019,0.00022895138609559088,0.0002136540412902832,0.00026768296957015993,0.000521443784236908,0.0009883239865303033,0.0013346439599990845,136.07699832025597,4.28915023803711e-06,0.0,6.9850087388305715
rollout_v1,KoVAE-Rollout,3,ACC_x,ACC,0,32,256,256,1000,1000,0.5756664255261421,0.5322886922723559,0.0390468955039978,0.06962218284606934,0.414447158575058,1.604311174154279,2.306784465312958,0.10358672788366675,0.03861092929139709,0.05187546640634537,0.061620168015360834,0.09694663435220718,0.1614179402589798,0.23313341498374932,0.033752730950713156,0.011402308229384164,0.022734103426337242,0.025212188065052033,0.031405702233314514,0.04741428755223751,0.07839372634887694,0.1799422778373631,0.0390468955039978,0.0,0.05863244659416112
rollout_v1,KoVAE-Rollout,3,ACC_y,ACC,1,32,256,256,1000,1000,0.15299390822649003,0.15161120292551544,0.0028491640090942383,0.008595371246337892,0.10942846536636353,0.45126578807830797,0.662919898033142,0.11869840583205223,0.04895514321759165,0.050753640532493594,0.06440339088439942,0.10890701413154602,0.23162834644317606,0.30453359067440033,0.010623448699712754,0.0026369075203954875,0.0067799708247184755,0.007610897719860077,0.010159909725189209,0.015146928280591963,0.018925732970237728,0.7758374644324582,0.0028491640090942383,0.0,0.06943706989944952
rollout_v1,KoVAE-Rollout,3,ACC_z,ACC,2,32,256,256,1000,1000,0.5850994889475405,0.5041798760575648,0.02665468126535416,0.0907039389014244,0.4304863214492798,1.593113988637924,2.394547441005707,0.0598016819478944,0.026668623018485535,0.019271274823695422,0.024171431362628937,0.056718744337558746,0.1091346375644207,0.13563013523817063,0.02464273920468986,0.006173288824252066,0.01604145945981145,0.018359612673521042,0.023324089124798775,0.03543604761362076,0.04706782698631286,0.10220771523055656,0.02665468126535416,0.082,0.04211717779657693
rollout_v1,KoVAE-Rollout,3,BVP,BVP,0,64,512,512,1000,1000,1.3233794038500637,1.5340044717085137,0.025840664617717266,0.06964308209717274,0.7806903719902039,4.396494102478027,7.295568232536314,0.07149472951889038,0.054833873355732685,0.03370937809348106,0.038611958362162115,0.057333096861839294,0.14179053604602795,0.32863121509552,0.04807921819761395,0.01475762779022031,0.030973774529993534,0.034703404270112516,0.04578465037047863,0.067706860601902,0.08783585488796233,0.05402436316516121,0.025840664617717266,0.0,0.03633063810554908
rollout_v1,KoVAE-Rollout,3,EDA,SLOW,0,4,32,32,1000,1000,0.0024472649447998267,0.003190610861958458,2.2649765014648438e-06,5.4836273193359375e-06,0.0014066696166992188,0.008492636680603023,0.015169839859008789,0.02385409491509199,0.02787132809565286,0.0008780789375305175,0.0016226679086685182,0.015765003859996796,0.09090328961610793,0.12483276665210723,0.0012063039988279344,0.0005425881529974381,0.0003836515545845032,0.0005566373467445374,0.0011000633239746094,0.0021920397877693175,0.003186780959367752,9.747246601059425,2.2649765014648438e-06,0.0,0.49291924905441886
rollout_v1,KoVAE-Rollout,3,TEMP,SLOW,1,4,32,32,1000,1000,0.00010294159170007333,0.00012751924267814945,8.091330528259277e-06,1.622922718524933e-05,6.580352783203125e-05,0.0002758800983428955,0.00061798095703125,0.04026404058560729,0.043030833571639775,0.0017687736451625824,0.004310590773820878,0.02112036943435669,0.14627713561058045,0.1826024240255355,0.000779275644570589,0.00041534061774711067,0.00023850463330745696,0.00031847730278968813,0.0006685815751552582,0.0015893511474132536,0.002297605872154236,391.1348165561599,8.091330528259277e-06,0.0,7.570075726447446
rollout_v1,KoVAE-Rollout,4,ACC_x,ACC,0,32,256,256,1000,1000,1.5055463848412036,1.6834291983801037,0.13236479461193085,0.18511138558387757,1.0596309900283813,3.7672329902648922,9.53973072052002,0.123860584564507,0.04004422937296176,0.08869613230228424,0.09418729692697525,0.11366397887468338,0.18949141949415194,0.28180999636650084,0.0249512358084321,0.010774441570012134,0.015472514480352402,0.016868045926094054,0.022170379757881165,0.04105957821011543,0.07331410080194473,0.0822695240821631,0.13236479461193085,0.798,0.016572877501256005
rollout_v1,KoVAE-Rollout,4,ACC_y,ACC,1,32,256,256,1000,1000,0.45286050245165826,0.49410446067286523,0.052501797676086426,0.07086074948310853,0.32873690128326416,1.2450620412826536,2.3344964408874507,0.11072970941662788,0.026919519936511607,0.08113328993320465,0.08718910217285156,0.10382136702537537,0.1693147301673889,0.22731309443712233,0.010327699214220047,0.002587420673771148,0.006974576115608215,0.007621946930885315,0.009727224707603455,0.015270079672336576,0.019009481370449065,0.24451173996665343,0.052501797676086426,0.0,0.02280547576639785
rollout_v1,KoVAE-Rollout,4,ACC_z,ACC,2,32,256,256,1000,1000,0.6999926653504371,0.8149851342455869,0.06293573379516601,0.08219944834709167,0.4795023500919342,2.06766173839569,4.4242278480529755,0.3106729527413845,0.028097399883276343,0.256459493637085,0.27039177566766737,0.30957329273223877,0.3569242611527443,0.38202398747205735,0.015665751922875643,0.004359444985484144,0.010439500212669373,0.01152149736881256,0.014500103890895844,0.023406197875738142,0.030645000040531157,0.4438231543266991,0.06293573379516601,0.0,0.02237988010207636
rollout_v1,KoVAE-Rollout,4,BVP,BVP,0,64,512,512,1000,1000,1.145151106376201,1.4894020448198522,0.05395703390240669,0.0748303011059761,0.574006199836731,4.03385701179504,6.488783617019652,0.0903211703300476,0.04847803963280159,0.05117820169776678,0.05689084120094776,0.07478700950741768,0.18505775183439252,0.29581161111593246,0.04859643173590302,0.009544831500150149,0.033429276160895825,0.03717434983700514,0.0467937383800745,0.06680990085005759,0.07913828849792479,0.07887270931070961,0.05395703390240669,0.023,0.04243669806134588
rollout_v1,KoVAE-Rollout,4,EDA,SLOW,0,4,32,32,1000,1000,0.0012166298991069197,0.00402646222273725,1.0300278663635254e-05,4.7064200043678286e-05,0.00045039691030979156,0.0035903037991374715,0.012493534088134747,0.0036116294621315317,0.008496638256406397,0.0003613628214225173,0.0005346634890884161,0.0014986628666520119,0.007939521316438911,0.0471326824277639,0.0008937639236974064,0.0004938265138000865,0.0003118673386052251,0.0003785868640989065,0.0007857835153117776,0.0017860025167465209,0.002811544351279734,2.9685522810040155,1.0300278663635254e-05,0.0,0.7346226854637417
rollout_v1,KoVAE-Rollout,4,TEMP,SLOW,1,4,32,32,1000,1000,8.512644295115024e-05,8.254818737670163e-05,8.105933666229248e-06,1.6242265701293945e-05,6.490945816040039e-05,0.00021077049896121026,0.00038956642150878864,0.019530408330261706,0.019808812386401826,0.00048326119780540467,0.0010191287845373153,0.013908147811889648,0.06544265002012252,0.08010738611221313,0.0008893767222762108,0.00042619973235168005,0.0002715019881725311,0.000392913818359375,0.00080108642578125,0.0016732305288314816,0.0024073657393455503,229.42822057617536,8.105933666229248e-06,0.0,10.447713911722813
rollout_v1,KoVAE-Rollout,5,ACC_x,ACC,0,32,256,256,1000,1000,0.4263835189938545,0.4961474614165397,0.02555406093597412,0.04213656261563301,0.24833878874778748,1.377503544092177,2.3057006931304933,0.06765535283088685,0.030534302029208565,0.03160905495285988,0.03779291547834873,0.059935640543699265,0.12589087635278692,0.19777551531791687,0.029661739943549037,0.006326367895206126,0.019353187009692192,0.02258443459868431,0.02855619788169861,0.04021631628274917,0.05306638985872269,0.1586725326310325,0.02555406093597412,0.0,0.06956586880642672
rollout_v1,KoVAE-Rollout,5,ACC_y,ACC,1,32,256,256,1000,1000,0.06218680343823507,0.07931140347685289,0.006315596699714661,0.00905737429857254,0.03258734941482544,0.20559364408254607,0.4263252156972883,0.04914979899860918,0.019069149955144374,0.013607035428285598,0.017087027430534363,0.05087568424642086,0.07810503356158732,0.09352676138281822,0.008204246558248997,0.0017402670444408859,0.005475976020097733,0.006004691123962402,0.007947977632284164,0.011071477830409997,0.013984145037829876,0.790357379398437,0.006315596699714661,0.0,0.13192906058272616
rollout_v1,KoVAE-Rollout,5,ACC_z,ACC,2,32,256,256,1000,1000,0.2154629880748689,0.25845544921370645,0.012231110334396363,0.018413393199443816,0.11937534809112549,0.7353269457817072,1.289717195034027,0.053561713460832834,0.011177014452980282,0.030445631071925165,0.03759618643671274,0.05249214917421341,0.07154538072645664,0.08880412526428699,0.016311076832935215,0.0032652624222691746,0.011438054740428924,0.012509623914957047,0.01572578400373459,0.02157167438417673,0.02664693247526884,0.24858892907500776,0.012231110334396363,0.0,0.07570245348712724
rollout_v1,KoVAE-Rollout,5,BVP,BVP,0,64,512,512,1000,1000,1.0402828229553998,1.1857897560945654,0.08111885607242585,0.15041489750146866,0.7091681957244873,2.8437180757522578,5.208473916053771,0.09164357759803533,0.054123872216193386,0.051099188551306726,0.058340432681143285,0.07833420857787132,0.16714459657669065,0.3027590155601498,0.05832047751173377,0.01225707126322184,0.040012918412685394,0.0439550019800663,0.05583343654870987,0.07927922233939169,0.10259101539850235,0.08809486764155135,0.08111885607242585,0.542,0.05606213639676155
rollout_v1,KoVAE-Rollout,5,EDA,SLOW,0,4,32,32,1000,1000,0.0036692086077528075,0.010318673321201352,2.050340175628662e-05,7.522553205490113e-05,0.0008444096893072128,0.01590461730957031,0.04659732818603511,0.019965518885757774,0.03401316761528319,0.0005450066179037094,0.0007991148624569178,0.003988760523498058,0.10671562552452078,0.13579800248146057,0.0012372595248743893,0.0005896192616542638,0.0004428474605083466,0.0005740547552704811,0.0011122748255729675,0.0023141886573284864,0.0032363563776016233,5.441369248827087,2.050340175628662e-05,0.0,0.3372006492790128
rollout_v1,KoVAE-Rollout,5,TEMP,SLOW,1,4,32,32,1000,1000,8.543895708862692e-05,7.266297973536913e-05,1.2395381927490235e-05,1.9788742065429688e-05,6.508827209472656e-05,0.00019290149211883525,0.0003412616252899168,0.026890202826354653,0.024093732363251436,0.000595245361328125,0.0011507904157042504,0.018217872828245163,0.07475936710834503,0.08549233444035052,0.0009990149666555227,0.00043058058956529157,0.00037541240453720093,0.0005186479538679123,0.0009132847189903259,0.0017950892448425292,0.002393119670450687,314.729998383069,1.2395381927490235e-05,0.0,11.692733627579651
rollout_v1,KoVAE-Rollout,6,ACC_x,ACC,0,32,256,256,1000,1000,0.16152231251448393,0.23321866895026291,0.0005339676141738891,0.001394951343536377,0.0780538059771061,0.5468960523605346,1.0965426039695738,0.030262997133657335,0.013273118153374626,0.0126631810516119,0.01455602329224348,0.026962697505950928,0.05466629359871148,0.06541956432163715,0.01984476501494646,0.0033968115913064114,0.014572629258036613,0.01582580804824829,0.019368404522538185,0.025733607448637483,0.029744856357574463,0.18736109372470514,0.0005339676141738891,0.0,0.12286082774580728
rollout_v1,KoVAE-Rollout,6,ACC_y,ACC,1,32,256,256,1000,1000,0.035166095128952295,0.06659269123020234,0.0001480746828019619,0.0003446071350481361,0.012952089309692383,0.15325355529785156,0.29990509510040264,0.02792488681524992,0.020056824909067576,0.005119355916976928,0.006990894675254822,0.022140443325042725,0.07272672578692435,0.08791249990463257,0.006667883768677711,0.001347146407265899,0.004478384852409363,0.004852592945098877,0.006461985409259796,0.009048837423324584,0.011079168021678925,0.794085516542305,0.0001480746828019619,0.0,0.18961115086070598
rollout_v1,KoVAE-Rollout,6,ACC_z,ACC,2,32,256,256,1000,1000,0.16902614061068744,0.22268176404561585,0.0008677911758422852,0.0018134891986846923,0.08803272247314453,0.6212308168411255,1.0467123436927794,0.030295208635739982,0.015861747307941702,0.011009770799428225,0.012478188052773476,0.025606956332921982,0.06280359216034412,0.07377623148262501,0.015489004307426512,0.0027387512664695008,0.010949583649635315,0.012013804167509079,0.015075501054525375,0.020192096382379527,0.023594087846577166,0.17923386599424274,0.0008677911758422852,0.0,0.091636738858647
rollout_v1,KoVAE-Rollout,6,BVP,BVP,0,64,512,512,1000,1000,0.8573654245464131,1.0146131613205742,0.018475879933685064,0.02956700762733817,0.5175198316574097,2.820972168445587,4.767446637153624,0.05479650678299367,0.03315449777174351,0.02791638292372227,0.031842848658561705,0.046510351821780205,0.10371301174163816,0.18343753993511197,0.0430811462495476,0.008928696652950008,0.02978735465556383,0.03270979970693588,0.04152158834040165,0.05834299363195896,0.06978103578090668,0.06391266222565906,0.018475879933685064,0.0,0.05024828972119976
rollout_v1,KoVAE-Rollout,6,EDA,SLOW,0,4,32,32,1000,1000,0.0005488775965386594,0.0018511010232321499,1.1920928955078125e-07,5.960464477539062e-07,5.751848220825195e-05,0.0028979063034057606,0.0088800124078989,0.004698533324582968,0.005799619466208832,0.00034743836149573324,0.0005302062258124351,0.002714728470891714,0.01817932296544313,0.027512034270912394,0.0007458498332416639,0.0003119031601393804,0.0003066331148147583,0.0003771903924643993,0.0006695929914712906,0.0013416001573204994,0.0018397754058241842,8.56025706680858,1.1920928955078125e-07,0.0,1.3588636846268711
rollout_v1,KoVAE-Rollout,6,TEMP,SLOW,1,4,32,32,1000,1000,7.711626429227181e-05,9.186770127771304e-05,1.1080689728260041e-05,1.623481512069702e-05,5.6803226470947266e-05,0.00018739700317382812,0.00034754036925733025,0.018369701071991585,0.017579780462317594,0.000419912226498127,0.0008054040372371674,0.014099767431616783,0.057012393325567214,0.06805493474006653,0.0006221845630789176,0.0003079840942506382,0.00022979158908128738,0.0002896297723054886,0.0005453173071146011,0.0011992156505584717,0.001801439300179481,238.20787016303254,1.1080689728260041e-05,0.0,8.068136712650249
rollout_v1,KoVAE-Rollout,7,ACC_x,ACC,0,32,256,256,1000,1000,0.5251707138419152,0.5313498030930573,0.04455978989601135,0.0640062689781189,0.33235400915145874,1.5397827446460721,2.572941172122955,0.19223781357705594,0.0316936635727755,0.14327756881713868,0.15463205724954604,0.18691661953926086,0.2528169348835945,0.31296608775854107,0.03635619638115167,0.007573562430831352,0.026232170164585115,0.027729451656341553,0.03512582927942276,0.04797081351280212,0.059506416618824,0.3660482363358186,0.04455978989601135,0.0,0.06922738725315798
rollout_v1,KoVAE-Rollout,7,ACC_y,ACC,1,32,256,256,1000,1000,0.2525954349637032,0.23881111688445783,0.03977392673492432,0.05277824401855469,0.15313148498535156,0.7637703716754912,1.138193106651306,0.1206455561965704,0.02497697637403172,0.0738760182261467,0.08504481911659241,0.11783991754055023,0.16728916764259338,0.1897689428925514,0.01658595450222492,0.0027837433521564277,0.01196189522743225,0.012672123312950135,0.016374841332435608,0.021042919158935545,0.024424464106559754,0.4776236601976066,0.03977392673492432,0.0,0.06566213084812181
rollout_v1,KoVAE-Rollout,7,ACC_z,ACC,2,32,256,256,1000,1000,0.35104470831155776,0.391164886399907,0.03194018334150314,0.04454215168952942,0.17828883230686188,1.1334827661514264,1.7691512966156002,0.1358452806696296,0.02240734029782696,0.0962575750797987,0.10658079907298088,0.13170509785413742,0.1810206554830074,0.20673434376716612,0.020172822169959546,0.004154228271437236,0.013537569139152765,0.01487490050494671,0.019688040018081665,0.027638407051563264,0.03385075405240059,0.38697430114532516,0.03194018334150314,0.0,0.05746510826779319
rollout_v1,KoVAE-Rollout,7,BVP,BVP,0,64,512,512,1000,1000,1.3361947153545917,1.8377879276451605,0.034377266690135,0.053993310406804086,0.7809693217277527,4.473147535324095,8.488830089569085,0.07144777069613338,0.03828319835440016,0.04093814369291067,0.0458380239084363,0.06211925856769085,0.12893736883997917,0.19324209332466116,0.04719546740688384,0.014897621936016152,0.031821911819279194,0.0349711624905467,0.0451614074409008,0.06416118592023849,0.08171011433005333,0.05347107713801501,0.034377266690135,0.001,0.03532080082681616
rollout_v1,KoVAE-Rollout,7,EDA,SLOW,0,4,32,32,1000,1000,0.0008344974653155077,0.001425840520956141,2.384185791015625e-07,1.1861324310302738e-06,0.00038170767948031425,0.0031215399503707886,0.006495142430067053,0.002274877045158064,0.0019078753472999144,0.0003675086563453078,0.0005219292768742889,0.0015534448903054,0.006383178848773238,0.008272468615323304,0.0007720268280827441,0.0003040045743479043,0.0003135268110781908,0.00038932021707296374,0.0007194523932412267,0.0013178131659515183,0.0018299333192408078,2.726044283786981,2.384185791015625e-07,0.0,0.9251398118876913
rollout_v1,KoVAE-Rollout,7,TEMP,SLOW,1,4,32,32,1000,1000,0.00017105332041319343,0.0018573933721610398,8.224323391914367e-06,2.027973532676697e-05,6.493926048278809e-05,0.00021407455205917352,0.000539864897727966,0.008877358144149184,0.008474902635715964,0.00028239588253200056,0.0005603434517979623,0.00632134173065424,0.025186772644519795,0.03942290715873241,0.0007076270249672234,0.0003313991544209017,0.0002662274241447449,0.00033111125230789185,0.0006397198885679245,0.0013205040246248244,0.0018701097369194018,51.89819246247423,8.224323391914367e-06,0.0,4.136879794311457
rollout_v1,KoVAE-Rollout,8,ACC_x,ACC,0,32,256,256,1000,1000,0.10767777942382964,0.25252360762283227,2.7144551277160646e-05,0.00012148320674896241,0.010708451271057129,0.5559206813573834,1.3323894882202136,0.04955844913236797,0.02287781375624955,0.01729920081794262,0.023650980927050116,0.044064074754714966,0.09185715690255164,0.12199737936258315,0.019649251498281957,0.0032846851196044495,0.013976446986198425,0.015276946127414703,0.019297566264867783,0.024851949512958525,0.02911776274442672,0.46024768896191065,2.7144551277160646e-05,0.0,0.18248195313297366
rollout_v1,KoVAE-Rollout,8,ACC_y,ACC,1,32,256,256,1000,1000,0.022374343438037615,0.06879302328112145,0.0,2.6951078325510024e-06,0.0008248300291597843,0.11416582837700838,0.38575525164604163,0.019328149579465388,0.012913217519009514,0.004629460945725441,0.006063423119485378,0.013898834586143494,0.044054245203733446,0.057249026298522944,0.005809747792780399,0.001275349495745752,0.0037598248571157457,0.004336453974246979,0.005578063428401947,0.008034619688987724,0.010263275206089016,0.8638532626886594,0.0,0.0,0.25966115201858875
rollout_v1,KoVAE-Rollout,8,ACC_z,ACC,2,32,256,256,1000,1000,0.07051583052193745,0.1682569843823305,3.808736801147461e-05,0.00011730194091796875,0.0069693922996521,0.38398243188857994,0.8602876740694045,0.03163593752775341,0.016897307940236708,0.00908424012362957,0.010868746228516102,0.029734311625361443,0.05897179078310727,0.06891673773527145,0.010324767871759831,0.0019485159957318198,0.006904656104743481,0.007838286831974984,0.010085055604577065,0.013365651108324527,0.016833958327770234,0.4486359629262465,3.808736801147461e-05,0.0,0.1464177305342493
rollout_v1,KoVAE-Rollout,8,BVP,BVP,0,64,512,512,1000,1000,0.6396955351065844,0.9576173822870945,0.01132466271519661,0.03299483358860016,0.3269389867782593,2.0518634796142563,3.4985728216171204,0.057918495127931235,0.04017457378693123,0.031224516313523056,0.03575172666460276,0.05122964270412922,0.09408295601606367,0.17162283360958078,0.03822489900887013,0.011024572488601416,0.02657136894762516,0.029158931225538254,0.03674195148050785,0.0500885859131813,0.06798253580927849,0.09054072124839985,0.01132466271519661,0.0,0.05975483165206272
rollout_v1,KoVAE-Rollout,8,EDA,SLOW,0,4,32,32,1000,1000,0.00034894927419372836,0.0015369970025945155,0.0,2.384185791015625e-07,6.586313247680664e-06,0.0016803155653178675,0.0067354202270507755,0.005878994061786216,0.004483325025536718,0.0005175330000929535,0.0008718980243429542,0.005222936160862446,0.012775974161922929,0.021291402950882884,0.0007998008641880006,0.0003523927663588001,0.0003317462652921677,0.00040537118911743164,0.0007259650155901909,0.0014690697193145748,0.0020381710305809966,16.84770394026479,0.0,0.0,2.2920261577732073
rollout_v1,KoVAE-Rollout,8,TEMP,SLOW,1,4,32,32,1000,1000,9.404159990663174e-05,0.0006419029757304338,3.659725189208985e-06,1.0079145431518558e-05,5.27799129486084e-05,0.00019478797912597656,0.0003255307674407959,0.01675868628313765,0.013500325932168896,0.0003487756848335266,0.0007126616314053536,0.014491583220660686,0.04476404041051861,0.05490609366446731,0.0007051336681470275,0.0003528962678847792,0.00023344531655311584,0.000320905726402998,0.000618496909737587,0.0013430569320917129,0.0019306269288063046,178.20503160065698,3.659725189208985e-06,0.0,7.4981036992895955
