framework,model,experiment,native_modality,native_hz,channels,activity_label,precision,recall,f1,support,correct_true_activity_windows,total_true_activity_windows,true_activity_window_accuracy
cnnbilstm,NativeCNNBiLSTM,real_plus_synthetic_to_real,temp,4,TEMP,6,0.46454767726161367,0.24149984111852557,0.31779218063976583,3147,760,3147,0.24149984111852557
cnnbilstm,NativeCNNBiLSTM,real_plus_synthetic_to_real,temp,4,TEMP,7,0.41201716738197425,0.2553191489361702,0.31527093596059114,1128,288,1128,0.2553191489361702
cnnbilstm,NativeCNNBiLSTM,real_plus_synthetic_to_real,temp,4,TEMP,8,0.0,0.0,0.0,1748,0,1748,0.0
cnnbilstm,NativeCNNBiLSTM,real_to_real,fused,32/64/4/4,"ACC_x,ACC_y,ACC_z,BVP,EDA,TEMP",1,0.7121332275971451,0.9966703662597114,0.8307123034227567,901,898,901,0.9966703662597114
cnnbilstm,NativeCNNBiLSTM,real_to_real,fused,32/64/4/4,"ACC_x,ACC_y,ACC_z,BVP,EDA,TEMP",2,0.8911764705882353,0.9543307086614172,0.9216730038022812,635,606,635,0.9543307086614172
cnnbilstm,NativeCNNBiLSTM,real_to_real,fused,32/64/4/4,"ACC_x,ACC_y,ACC_z,BVP,EDA,TEMP",3,0.2577565632458234,0.972972972972973,0.4075471698113208,444,432,444,0.972972972972973
cnnbilstm,NativeCNNBiLSTM,real_to_real,fused,32/64/4/4,"ACC_x,ACC_y,ACC_z,BVP,EDA,TEMP",4,0.9228687415426252,0.9784791965566716,0.9498607242339832,697,682,697,0.9784791965566716
cnnbilstm,NativeCNNBiLSTM,real_to_real,fused,32/64/4/4,"ACC_x,ACC_y,ACC_z,BVP,EDA,TEMP",5,0.72959604286892,0.6493030080704328,0.687111801242236,1363,885,1363,0.6493030080704328
cnnbilstm,NativeCNNBiLSTM,real_to_real,fused,32/64/4/4,"ACC_x,ACC_y,ACC_z,BVP,EDA,TEMP",6,0.6171662125340599,0.4318398474737845,0.5081323611890073,3147,1359,3147,0.4318398474737845
cnnbilstm,NativeCNNBiLSTM,real_to_real,fused,32/64/4/4,"ACC_x,ACC_y,ACC_z,BVP,EDA,TEMP",7,0.8711734693877551,0.6054964539007093,0.7144351464435147,1128,683,1128,0.6054964539007093
cnnbilstm,NativeCNNBiLSTM,real_to_real,fused,32/64/4/4,"ACC_x,ACC_y,ACC_z,BVP,EDA,TEMP",8,0.5537135278514589,0.4776887871853547,0.5128992628992629,1748,835,1748,0.4776887871853547
cnnbilstm,NativeCNNBiLSTM,real_to_synthetic,fused,32/64/4/4,"ACC_x,ACC_y,ACC_z,BVP,EDA,TEMP",1,0.5075268817204301,0.08135125818683213,0.14022578728461083,2901,236,2901,0.08135125818683213
cnnbilstm,NativeCNNBiLSTM,real_to_synthetic,fused,32/64/4/4,"ACC_x,ACC_y,ACC_z,BVP,EDA,TEMP",2,0.5868995633187772,0.3144595226953673,0.40950639853747717,2137,672,2137,0.3144595226953673
cnnbilstm,NativeCNNBiLSTM,real_to_synthetic,fused,32/64/4/4,"ACC_x,ACC_y,ACC_z,BVP,EDA,TEMP",3,0.48800436205016356,0.6271899088997898,0.5489113768782582,1427,895,1427,0.6271899088997898
cnnbilstm,NativeCNNBiLSTM,real_to_synthetic,fused,32/64/4/4,"ACC_x,ACC_y,ACC_z,BVP,EDA,TEMP",4,1.0,0.009700176366843033,0.01921397379912664,2268,22,2268,0.009700176366843033
cnnbilstm,NativeCNNBiLSTM,real_to_synthetic,fused,32/64/4/4,"ACC_x,ACC_y,ACC_z,BVP,EDA,TEMP",5,0.48846787479406917,0.1330491361902625,0.20913419150061718,4457,593,4457,0.1330491361902625
cnnbilstm,NativeCNNBiLSTM,real_to_synthetic,fused,32/64/4/4,"ACC_x,ACC_y,ACC_z,BVP,EDA,TEMP",6,0.3792871900826446,0.8551298474438104,0.5254946863706301,8587,7343,8587,0.8551298474438104
cnnbilstm,NativeCNNBiLSTM,real_to_synthetic,fused,32/64/4/4,"ACC_x,ACC_y,ACC_z,BVP,EDA,TEMP",7,0.5272067714631197,0.15223463687150837,0.23625033866160933,2864,436,2864,0.15223463687150837
cnnbilstm,NativeCNNBiLSTM,real_to_synthetic,fused,32/64/4/4,"ACC_x,ACC_y,ACC_z,BVP,EDA,TEMP",8,0.293395675043834,0.2810225788393357,0.28707586732748763,5359,1506,5359,0.2810225788393357
cnnbilstm,NativeCNNBiLSTM,synthetic_to_real,fused,32/64/4/4,"ACC_x,ACC_y,ACC_z,BVP,EDA,TEMP",1,0.27730829420970265,0.9833518312985572,0.4326171875,901,886,901,0.9833518312985572
cnnbilstm,NativeCNNBiLSTM,synthetic_to_real,fused,32/64/4/4,"ACC_x,ACC_y,ACC_z,BVP,EDA,TEMP",2,0.47952047952047955,0.7559055118110236,0.58679706601467,635,480,635,0.7559055118110236
cnnbilstm,NativeCNNBiLSTM,synthetic_to_real,fused,32/64/4/4,"ACC_x,ACC_y,ACC_z,BVP,EDA,TEMP",3,0.27218344965104685,0.6148648648648649,0.37733241188666206,444,273,444,0.6148648648648649
cnnbilstm,NativeCNNBiLSTM,synthetic_to_real,fused,32/64/4/4,"ACC_x,ACC_y,ACC_z,BVP,EDA,TEMP",4,0.33504775900073475,0.6542324246771879,0.44314868804664725,697,456,697,0.6542324246771879
cnnbilstm,NativeCNNBiLSTM,synthetic_to_real,fused,32/64/4/4,"ACC_x,ACC_y,ACC_z,BVP,EDA,TEMP",5,0.6089211618257261,0.43066764490095377,0.5045122475290073,1363,587,1363,0.43066764490095377
cnnbilstm,NativeCNNBiLSTM,synthetic_to_real,fused,32/64/4/4,"ACC_x,ACC_y,ACC_z,BVP,EDA,TEMP",6,0.7246287128712872,0.3721004130918335,0.4917069074112954,3147,1171,3147,0.3721004130918335
cnnbilstm,NativeCNNBiLSTM,synthetic_to_real,fused,32/64/4/4,"ACC_x,ACC_y,ACC_z,BVP,EDA,TEMP",7,0.7028571428571428,0.21808510638297873,0.33288227334235454,1128,246,1128,0.21808510638297873
