method,activity,signal,source_array,channel_idx_in_source_array,hz,window_len,feature_dim,real_train_sampled_windows,synthetic_sampled_windows,real_train_to_nearest_real_train_mse_mean,real_train_to_nearest_real_train_mse_median,real_train_to_nearest_real_train_mse_p01,real_train_to_nearest_real_train_mse_p05,real_train_to_nearest_real_train_mse_p95,syn_to_nearest_train_real_mse_mean,syn_to_nearest_train_real_mse_median,syn_to_nearest_train_real_mse_p01,syn_to_nearest_train_real_mse_p05,syn_to_nearest_train_real_mse_p95,syn_to_nearest_syn_mse_mean,syn_to_nearest_syn_mse_median,syn_to_nearest_syn_mse_p01,syn_to_nearest_syn_mse_p05,syn_to_nearest_syn_mse_p95,copy_ratio_mean,near_duplicate_threshold_real_train_p01_mse,near_duplicate_rate_p01_lower_is_better,synthetic_diversity_ratio_mean
posterior_bank_v2,3,ACC_y,ACC,1,32,256,256,1000,1000,0.15156812965869904,0.11216115951538086,0.002564453985542059,0.00882784090936184,0.4438803195953369,0.0940815806388855,0.04154157638549805,0.003668932942673564,0.00837926845997572,0.46812427043914795,0.05137254297733307,0.03343391418457031,0.002214789390563965,0.003184080123901367,0.16734135150909424,0.6207213934138945,0.002564453985542059,0.003,0.3389402712365305
posterior_bank_v2,4,ACC_y,ACC,1,32,256,256,1000,1000,0.4480176270008087,0.33613014221191406,0.05386202782392502,0.06981723010540009,1.264562964439392,0.12453291565179825,0.0940697193145752,0.026028210297226906,0.03606412559747696,0.3250442147254944,0.06919731199741364,0.0485607385635376,0.001791814574971795,0.007820552214980125,0.19390666484832764,0.2779643213716086,0.05386202782392502,0.218,0.1544522086343909
posterior_bank_v2,5,ACC_y,ACC,1,32,256,256,1000,1000,0.06040133908390999,0.031200438737869263,0.005385563708841801,0.007840347476303577,0.1897067129611969,0.0317537896335125,0.017643481492996216,0.003966417629271746,0.005853512790054083,0.10516642779111862,0.02895250730216503,0.015141621232032776,0.001512545975856483,0.004459166433662176,0.10544557124376297,0.5257133387291281,0.005385563708841801,0.036,0.4793355203920892
posterior_bank_v2,6,ACC_y,ACC,1,32,256,256,1000,1000,0.04350356385111809,0.012547285296022892,0.00013181590475142002,0.00030132141546346247,0.19248156249523163,0.023603588342666626,0.01055726408958435,0.0007686507306061685,0.0010566039709374309,0.0915946364402771,0.02220161445438862,0.009625673294067383,0.0011645329650491476,0.0014923521084710956,0.08326802402734756,0.5425667750680152,0.00013181590475142002,0.0,0.5103401305320417
posterior_bank_v2,7,ACC_y,ACC,1,32,256,256,1000,1000,0.2568192183971405,0.1570429801940918,0.043070148676633835,0.05351877212524414,0.7955792546272278,0.18760186433792114,0.14288371801376343,0.017840512096881866,0.03105008602142334,0.49801504611968994,0.14075876772403717,0.10288231819868088,0.0022663711570203304,0.030664850026369095,0.3709108233451843,0.7304821870761131,0.043070148676633835,0.102,0.5480850249546761
posterior_bank_v2,8,ACC_y,ACC,1,32,256,256,1000,1000,0.020502740517258644,0.0007128715515136719,0.0,2.7939677238464355e-09,0.1186903715133667,0.01635885238647461,0.0031222105026245117,0.000499444140587002,0.0006113763083703816,0.07380568236112595,0.012971032410860062,0.002301843836903572,0.0006952278199605644,0.0007944038370624185,0.05900219455361366,0.7978861349147045,0.0,0.0,0.6326487134703481
posterior_bank_v2,1,ACC_z,ACC,2,32,256,256,1000,1000,0.03418489918112755,0.0005617737770080566,0.0,8.58306884765625e-06,0.23641423881053925,0.01828075759112835,0.0014974841615185142,0.0004235553788021207,0.0005321502685546875,0.09958313405513763,0.018556000664830208,0.0014874935150146484,0.0005037689115852118,0.0006039738655090332,0.10544808208942413,0.5347611965818113,0.0,0.0,0.5428127948107103
posterior_bank_v2,2,ACC_z,ACC,2,32,256,256,1000,1000,0.24642789363861084,0.16205373406410217,0.05578824505209923,0.07093483209609985,0.7043997049331665,0.11705575883388519,0.09110909700393677,0.0135511364787817,0.0207106564193964,0.3085566759109497,0.10229714959859848,0.07501253485679626,0.0016678672982379794,0.014802863821387291,0.2582648992538452,0.47501018292007446,0.05578824505209923,0.216,0.4151200097040084
posterior_bank_v2,3,ACC_z,ACC,2,32,256,256,1000,1000,0.5610575079917908,0.41657429933547974,0.02709241397678852,0.07901427894830704,1.516059398651123,0.20397280156612396,0.16453713178634644,0.019123906269669533,0.028976768255233765,0.5451770424842834,0.20379796624183655,0.15777210891246796,0.0027205103542655706,0.0044460296630859375,0.5396946668624878,0.36355061408269834,0.02709241397678852,0.041,0.36323899660713294
posterior_bank_v2,4,ACC_z,ACC,2,32,256,256,1000,1000,0.6770986318588257,0.44642186164855957,0.06296646595001221,0.08153729885816574,2.199725389480591,0.22084304690361023,0.14502066373825073,0.026215234771370888,0.043732382357120514,0.6240937113761902,0.17671628296375275,0.10245424509048462,0.002330037299543619,0.01683492586016655,0.5405862927436829,0.3261608228292149,0.06296646595001221,0.146,0.2609904593642687
posterior_bank_v2,5,ACC_z,ACC,2,32,256,256,1000,1000,0.2192489504814148,0.13336753845214844,0.011449932120740414,0.017556309700012207,0.773987352848053,0.10301981121301651,0.06251084804534912,0.007971711456775665,0.013122337870299816,0.32117775082588196,0.09517025947570801,0.05632518231868744,0.0026537119410932064,0.010694938711822033,0.29289641976356506,0.46987596057728565,0.011449932120740414,0.035,0.4340739568729446
posterior_bank_v2,6,ACC_z,ACC,2,32,256,256,1000,1000,0.16350366175174713,0.07281875610351562,0.000985803548246622,0.0019048929680138826,0.6396592259407043,0.0837055966258049,0.04030102491378784,0.0015151191037148237,0.002813848899677396,0.2790986895561218,0.08144447207450867,0.03776070475578308,0.0020754304714500904,0.003679513232782483,0.3098529577255249,0.5119493699957485,0.000985803548246622,0.0,0.49812017175595996
posterior_bank_v2,7,ACC_z,ACC,2,32,256,256,1000,1000,0.3420829176902771,0.1725873351097107,0.0322551354765892,0.04655579477548599,1.1539313793182373,0.1766074150800705,0.10808274894952774,0.014578266069293022,0.024094056338071823,0.593346357345581,0.15416720509529114,0.09064403921365738,0.0022172739263623953,0.013004807755351067,0.5157109498977661,0.5162707809922604,0.0322551354765892,0.079,0.4506720362893846
posterior_bank_v2,8,ACC_z,ACC,2,32,256,256,1000,1000,0.06823377311229706,0.006179580464959145,7.62939453125e-06,0.00010544508404564112,0.28311699628829956,0.03872609883546829,0.006517529487609863,0.0006009602802805603,0.0008414864423684776,0.15702585875988007,0.03725043311715126,0.006136536598205566,0.0008199214935302734,0.0009806931484490633,0.15290585160255432,0.5675503063817687,7.62939453125e-06,0.0,0.5459236887845208
posterior_bank_v2,1,BVP,BVP,0,64,512,512,1000,1000,0.15428350865840912,0.06483210623264313,0.0023119840770959854,0.005219100043177605,0.5811379551887512,0.0811152309179306,0.04836206138134003,0.001985532231628895,0.003315344452857971,0.2541433274745941,0.07877521216869354,0.042801640927791595,0.0007034146692603827,0.004858417436480522,0.2632758617401123,0.5257543831047005,0.0023119840770959854,0.022,0.510587378091754
posterior_bank_v2,2,BVP,BVP,0,64,512,512,1000,1000,0.7387273907661438,0.3069803714752197,0.028879351913928986,0.038648080080747604,2.480571746826172,0.29147547483444214,0.15167856216430664,0.002052723430097103,0.003096218453720212,0.9996200799942017,0.2742002308368683,0.13854557275772095,0.001047053374350071,0.002069123089313507,0.8699187636375427,0.39456432572799166,0.028879351913928986,0.152,0.3711791849933866
posterior_bank_v2,3,BVP,BVP,0,64,512,512,1000,1000,1.38521409034729,0.8593807816505432,0.01792042702436447,0.06843506544828415,4.837352752685547,0.48812395334243774,0.27092620730400085,0.0023378748446702957,0.0059600770473480225,1.7544711828231812,0.5002294182777405,0.29484695196151733,0.0015667375409975648,0.00272634020075202,1.8118953704833984,0.3523815969992473,0.01792042702436447,0.153,0.36112065402996796
posterior_bank_v2,4,BVP,BVP,0,64,512,512,1000,1000,1.1425741910934448,0.5757162570953369,0.056941740214824677,0.07155194878578186,3.873335838317871,0.46385258436203003,0.2676053047180176,0.0027263069059699774,0.005222913809120655,1.5055888891220093,0.44477230310440063,0.252013236284256,0.001543325139209628,0.029759297147393227,1.4776570796966553,0.4059715228803852,0.056941740214824677,0.168,0.38927214230067025
posterior_bank_v2,5,BVP,BVP,0,64,512,512,1000,1000,0.9926422238349915,0.7058738470077515,0.08642426878213882,0.13914744555950165,2.7328414916992188,0.4891284704208374,0.35777661204338074,0.0038753943517804146,0.018502330407500267,1.2948875427246094,0.46020710468292236,0.32376328110694885,0.001858007861301303,0.08247566223144531,1.2794934511184692,0.4927540443838162,0.08642426878213882,0.084,0.46361830439264423
posterior_bank_v2,6,BVP,BVP,0,64,512,512,1000,1000,0.8105922937393188,0.43462663888931274,0.01750948838889599,0.028969038277864456,2.643028974533081,0.39981621503829956,0.2508285641670227,0.004119349177926779,0.024129625409841537,1.2725602388381958,0.4141850471496582,0.24126063287258148,0.013793688267469406,0.029842007905244827,1.2602075338363647,0.49323959544929724,0.01750948838889599,0.037,0.510965932378895
posterior_bank_v2,7,BVP,BVP,0,64,512,512,1000,1000,1.303701639175415,0.7466632127761841,0.032843951135873795,0.054617978632450104,4.317474365234375,0.5709928870201111,0.3277185261249542,0.0027599006425589323,0.007104533724486828,1.87507963180542,0.516818106174469,0.3196984529495239,0.0016107559204101562,0.02809900790452957,1.6716418266296387,0.4379781921431512,0.032843951135873795,0.106,0.3964236069392027
posterior_bank_v2,8,BVP,BVP,0,64,512,512,1000,1000,0.7090595364570618,0.32026028633117676,0.00898599810898304,0.03592907264828682,2.446037769317627,0.3343970477581024,0.20493987202644348,0.0021844757720828056,0.013734310865402222,1.0715206861495972,0.3313877284526825,0.19522768259048462,0.0022934877779334784,0.03351401910185814,1.0383245944976807,0.4716064456716497,0.00898599810898304,0.033,0.46736234605702986
posterior_bank_v2,1,EDA,SLOW,0,4,32,32,1000,1000,3.772863783524372e-05,2.384185791015625e-07,0.0,0.0,0.00010947715782094747,0.0016338018467649817,3.415346145629883e-05,8.224248631449882e-06,1.1801719665527344e-05,0.013987749814987183,5.3881547501077875e-05,1.5676021575927734e-05,6.1941145759192295e-06,8.106231689453125e-06,0.0001811517431633547,43.304024224240266,0.0,0.0,1.4281339214092996
posterior_bank_v2,2,EDA,SLOW,0,4,32,32,1000,1000,0.0008273256244137883,7.537007331848145e-05,0.0,1.1920928955078125e-07,0.004113540984690189,0.0010011624544858932,0.00023822486400604248,1.4300346265372355e-05,3.0487775802612305e-05,0.00392919173464179,0.0005522578139789402,0.00013415515422821045,1.0964870853058528e-05,1.525282823422458e-05,0.0020654380787163973,1.2101189966106503,0.0,0.0,0.6675217081185528
posterior_bank_v2,3,EDA,SLOW,0,4,32,32,1000,1000,0.0025129918940365314,0.0014978647232055664,2.9790401185891824e-06,6.198883056640625e-06,0.008848333731293678,0.0021724409889429808,0.0015927255153656006,0.00018160915351472795,0.0003587367245927453,0.006021159701049328,0.0013095235917717218,0.0007557272911071777,5.70765150769148e-05,0.00015245378017425537,0.004394495394080877,0.8644838823787308,2.9790401185891824e-06,0.0,0.5211013990452152
posterior_bank_v2,4,EDA,SLOW,0,4,32,32,1000,1000,0.0011547072790563107,0.00045217573642730713,1.2386142770992592e-05,4.841685222345404e-05,0.003582215402275324,0.0007546143606305122,0.00036725145764648914,4.46185476903338e-05,8.212029933929443e-05,0.002166799269616604,0.0005458888481371105,0.00025553349405527115,3.21839761454612e-05,6.366670277202502e-05,0.0016214847564697266,0.6535113914300635,1.2386142770992592e-05,0.0,0.4727508504001468
posterior_bank_v2,5,EDA,SLOW,0,4,32,32,1000,1000,0.003519651712849736,0.0007446184754371643,2.300877167726867e-05,6.061643216526136e-05,0.013657140545547009,0.0016296023968607187,0.0007636845111846924,8.62629312905483e-05,0.00015263762907125056,0.006244182586669922,0.0016018592286854982,0.0006041526794433594,9.702026727609336e-05,0.00016666724695824087,0.005987805314362049,0.463001038117288,2.300877167726867e-05,0.0,0.45511867632736025
posterior_bank_v2,6,EDA,SLOW,0,4,32,32,1000,1000,0.0006462658056989312,4.466730752028525e-05,2.384185791015625e-07,5.960464477539062e-07,0.0030144392512738705,0.00043521320912986994,0.00013904832303524017,2.0735860744025558e-05,3.24249267578125e-05,0.0015085128834471107,0.00041176675586029887,0.00012121722102165222,2.108454646077007e-05,2.7951598895015195e-05,0.0013776719570159912,0.6734275669423518,2.384185791015625e-07,0.0,0.637147675506329
posterior_bank_v2,7,EDA,SLOW,0,4,32,32,1000,1000,0.000857979990541935,0.0003518186276778579,5.948543275735574e-07,1.0669231187421246e-06,0.0035722614265978336,0.0006023362511768937,0.00034880582825280726,2.5509596525807865e-05,4.492998050409369e-05,0.002147102262824774,0.0004319111758377403,0.00024437159299850464,2.5019646272994578e-05,4.481077121454291e-05,0.0013970198342576623,0.7020399750773135,5.948543275735574e-07,0.0,0.5034047187568181
posterior_bank_v2,8,EDA,SLOW,0,4,32,32,1000,1000,0.0002975258103106171,5.938112735748291e-06,1.1920928955078125e-07,2.950429802694998e-07,0.0014390021096915007,0.00025591952726244926,7.568299770355225e-05,1.751303716446273e-05,2.4284421670017764e-05,0.0011075616348534822,0.00028103499789722264,6.198883056640625e-05,1.5015602002677042e-05,2.2166967028169893e-05,0.0008609294891357422,0.8601590799644211,1.1920928955078125e-07,0.0,0.9445735064256172
posterior_bank_v2,1,TEMP,SLOW,1,4,32,32,1000,1000,6.588622636627406e-05,4.869699478149414e-05,0.0,1.2159347534179688e-05,0.0001622512936592102,0.0001964635739568621,9.07406210899353e-05,3.284096601419151e-05,4.337057544034906e-05,0.0002962565631605685,5.798039637738839e-05,5.1021575927734375e-05,2.0560622942866758e-05,2.718716859817505e-05,0.00011105537123512477,2.981861077680845,0.0,0.0,0.8800078495172017
posterior_bank_v2,2,TEMP,SLOW,1,4,32,32,1000,1000,7.672261563129723e-05,6.0558319091796875e-05,4.7206879116856726e-07,1.6197562217712402e-05,0.00017874613695312291,0.00019877078011631966,0.00011306256055831909,3.262893733335659e-05,4.718601849162951e-05,0.0007777303690090775,9.065488120540977e-05,8.02827998995781e-05,3.218650817871094e-05,4.0522216295357794e-05,0.00016835630231071264,2.590771684212962,4.7206879116856726e-07,0.0,1.1815926824114842
posterior_bank_v2,3,TEMP,SLOW,1,4,32,32,1000,1000,0.00010457831376697868,6.556510925292969e-05,8.081718988250941e-06,1.622922718524933e-05,0.00027245283126831055,0.0004513859748840332,0.00019043684005737305,5.2446277550188825e-05,7.395446300506592e-05,0.001797936507500708,0.00017666899657342583,0.00014317035675048828,4.239887130097486e-05,6.199981726240367e-05,0.0003883838653564453,4.316248356134438,8.081718988250941e-06,0.0,1.6893463875032404
posterior_bank_v2,4,TEMP,SLOW,1,4,32,32,1000,1000,9.099123417399824e-05,6.490945816040039e-05,4.0531158447265625e-06,1.6564130419283174e-05,0.0002190437080571428,0.0008866715361364186,0.00012911111116409302,3.568989995983429e-05,5.297865573083982e-05,0.006365182809531689,0.00011024525156244636,9.529385715723038e-05,3.9875209040474147e-05,4.922747757518664e-05,0.00023442506790161133,9.744581927978672,4.0531158447265625e-06,0.0,1.2116029919061166
posterior_bank_v2,5,TEMP,SLOW,1,4,32,32,1000,1000,8.223416079999879e-05,6.914138793945312e-05,4.141628778597806e-06,1.627206802368164e-05,0.00019074678129982203,0.00019069641712121665,0.0001530684530735016,4.2476058297324926e-05,6.079077866161242e-05,0.00044920071377418935,0.00018226169049739838,0.00012702494859695435,4.184126737527549e-05,5.570948269451037e-05,0.0003453969839029014,2.318944040603859,4.141628778597806e-06,0.0,2.21637442060941
posterior_bank_v2,6,TEMP,SLOW,1,4,32,32,1000,1000,8.458625961793587e-05,6.031990051269531e-05,4.112124315724941e-06,1.621246337890625e-05,0.00017653373652137816,0.00014919581008143723,8.866190910339355e-05,3.0153989428072236e-05,4.161112155998126e-05,0.0004139542579650879,9.511327516520396e-05,7.228879258036613e-05,2.651214526849799e-05,3.5762786865234375e-05,0.00018589738465379924,1.7638303284166192,4.112124315724941e-06,0.0,1.1244530210322234
posterior_bank_v2,7,TEMP,SLOW,1,4,32,32,1000,1000,0.00017813740123528987,6.490945816040039e-05,8.074939614743926e-06,1.6674399375915527e-05,0.00020647048950195312,0.00010953169839922339,8.890312165021896e-05,2.9294193154782988e-05,4.016812818008475e-05,0.0002288586983922869,0.00010709477646742016,7.337331771850586e-05,2.7975514967693016e-05,3.575980736059137e-05,0.00020151035278104246,0.6148719900463252,8.074939614743926e-06,0.0,0.6011919772309117
posterior_bank_v2,8,TEMP,SLOW,1,4,32,32,1000,1000,7.638021634193137e-05,5.272543057799339e-05,3.814697265625e-06,8.106231689453125e-06,0.00019284784502815455,0.00015310707385651767,8.946657180786133e-05,2.7558951842365786e-05,3.9234011637745425e-05,0.0004503846284933388,0.00010137734352611005,7.163733243942261e-05,2.3827553377486765e-05,3.3012031053658575e-05,0.0002365708351135254,2.004538363325696,3.814697265625e-06,0.0,1.3272722752220814
